theme,sub_theme,topic,geography_type,geography,metric,sex,age,stratum,year,date,metric_value,in_reporting_delay_period
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-07-02,19587.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-07-01,21067.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-30,21512.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-29,21719.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-28,21869.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-27,21896.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-26,18039.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-25,14478.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-24,15626.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-23,16699.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-22,17764.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-21,17531.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-20,16918.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-19,14524.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-18,11634.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-17,11640.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-16,11915.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-15,12387.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-14,12660.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-13,12954.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-12,10718.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-11,8468.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-10,9153.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-09,9589.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-08,9951.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-07,9484.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-06,9798.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-05,8351.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-04,6278.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-03,5581.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-02,5081.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-06-01,5711.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-31,5734.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-30,5928.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-29,4687.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-28,4153.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-27,4494.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-26,4819.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-25,5189.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-24,5593.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-23,6248.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-22,5151.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-21,4243.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-20,5049.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-19,5781.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-18,6392.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-17,6831.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-16,7884.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-15,6730.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-14,5139.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-13,5795.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-12,6376.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-11,7264.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-10,8154.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-09,8876.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-08,7664.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-07,6354.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-06,7518.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-05,8592.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-04,9783.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-03,11155.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-02,10343.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-05-01,7719.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-30,6863.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-29,7992.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-28,9056.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-27,10120.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-26,11293.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-25,13404.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-24,11866.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-23,10573.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-22,12526.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-21,14520.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-20,16973.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-19,20595.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-18,20566.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-17,16262.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-16,16091.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-15,17306.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-14,21434.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-13,25507.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-12,27382.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-11,30597.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-10,25641.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-09,23013.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-08,27391.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-07,31745.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-06,36891.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-05,40393.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-04,45139.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-03,35606.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-02,31609.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-04-01,40342.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-31,45881.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-30,62751.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-29,67439.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-28,78909.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-27,58000.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-26,51777.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-25,60256.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-24,68604.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-23,77600.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-22,81844.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-21,89907.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-20,66907.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-19,55211.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-18,61903.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-17,67687.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-16,73951.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-15,74101.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-14,79516.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-13,60271.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-12,49161.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-11,52269.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-10,54296.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-09,55491.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-08,52343.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-07,50982.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-06,35914.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-05,28509.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-04,30605.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-03,31532.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-02,33361.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-03-01,31864.0000,False
infectious_disease,respiratory,COVID-19,Nation,England,COVID-19_cases_casesByDay,all,all,default,2022,2022-02-28,31865.0000,False
